Salary_id,iso_alpha2,Job_id,percentile_25,percentile_25_GBP,percentile_50,percentile_50_GBP,percentile_75,percentile_75_GBP
9288,TG,MECHANICAL-ENGINEER,4599.78,6.08983,5393.05,7.14008,6323.13,8.37145
9289,TG,MOBILE-DEVELOPER,4483.04,5.93528,5607,7.42333,7012.75,9.28446
9290,TG,NURSE,4830.09,6.39475,5373.52,7.11421,5978.08,7.91463
9291,TG,OFFICE-MANAGER,2850.81,3.7743,3485.34,4.61438,4261.1,5.64145
9292,TG,OPERATIONS-MANAGER,3965.16,5.24963,5053.51,6.69054,6440.59,8.52695
9293,TG,PHARMACIST,7654.92,10.1347,8527.41,11.2898,9499.34,12.5766
9294,TG,PHYSICIAN,9635.73,12.7571,13128.4,17.3812,17887,23.6814
9295,TG,POSTDOCTORAL-RESEARCHER,3165.83,4.19137,3580.26,4.74005,4048.94,5.36056
9296,TG,PRODUCT-MANAGER,5411.48,7.16448,6650.32,8.80462,8172.76,10.8202
9297,TG,PROJECT-MANAGER,4847.92,6.41836,5992.73,7.93402,7407.88,9.80759
9298,TG,QA-ENGINEER,3820.87,5.0586,4710.14,6.23594,5806.37,7.68728
9299,TG,RECEPTIONIST,1976.78,2.61714,2394.5,3.17017,2900.48,3.84006
9300,TG,RESEARCH-SCIENTIST,4137.92,5.47835,5303.38,7.02135,6797.1,8.99895
9301,TG,SALES-MANAGER,4131.91,5.4704,5461.32,7.23046,7218.46,9.55681
9302,TG,SOFTWARE-ENGINEER,4862.71,6.43794,5927.24,7.84731,7224.82,9.56523
9303,TG,SYSTEMS-ADMINISTRATOR,3908.75,5.17495,4704.28,6.22819,5661.73,7.49579
9304,TG,TEACHER,2794.88,3.70026,3456.93,4.57676,4275.79,5.66089
9305,TG,UX-DESIGNER,4304.33,5.69867,5277.95,6.98769,6471.8,8.56827
9306,TG,WAITER,1125.44,1.49002,1722.77,2.28085,2637.15,3.49142
9307,TG,WEB-DESIGNER,3131.58,4.14602,3832.12,5.0735,4689.38,6.20845
9308,TG,WEB-DEVELOPER,3945.92,5.22417,4889.67,6.47363,6059.12,8.02192
9309,TO,ACCOUNT-MANAGER,5662.32,1912.62,7089.35,2394.64,8876.01,2998.14
9310,TO,ACCOUNTANT,4519.47,1526.59,5367.29,1812.97,6374.16,2153.06
9311,TO,ADMINISTRATIVE-ASSISTANT,3527.58,1191.55,4248.2,1434.96,5116.04,1728.1
9312,TO,ARCHITECT,7708.82,2603.89,9545.76,3224.37,11820.4,3992.71
9313,TO,ATTORNEY,6168.31,2083.54,8329.9,2813.68,11249,3799.68
9314,TO,BUSINESS-ANALYST,6194.49,2092.38,7430.94,2510.02,8914.18,3011.04
9315,TO,BUSINESS-DEVELOPMENT,5585.55,1886.69,7400.09,2499.6,9804.1,3311.63
9316,TO,C-LEVEL-EXECUTIVE,10224.1,3453.51,15329,5177.84,22982.8,7763.15
9317,TO,CASHIER,1636.98,552.941,2293.44,774.68,3213.16,1085.34
9318,TO,CHEF,4215.48,1423.91,5178.02,1749.03,6360.36,2148.4
9319,TO,CHEMICAL-ENGINEER,6974.1,2355.72,8450.88,2854.54,10240.4,3459
9320,TO,CIVIL-ENGINEER,6180.84,2087.77,7368.75,2489.02,8784.96,2967.39
9321,TO,CONTENT-MARKETING,4264.36,1440.42,5339.2,1803.48,6684.95,2258.05
9322,TO,COPYWRITER,4230.95,1429.13,5202.6,1757.34,6397.39,2160.91
9323,TO,CUSTOMER-SUPPORT,3536.49,1194.56,4546.91,1535.86,5846.03,1974.67
9324,TO,DATA-ANALYST,5080.82,1716.2,6114.69,2065.42,7358.94,2485.71
9325,TO,DATA-SCIENTIST,10023.6,3385.78,12108.9,4090.16,14628.1,4941.07
9326,TO,DENTIST,10708.2,3617.03,13945.9,4710.65,18162.5,6134.92
9327,TO,ELECTRICAL-ENGINEER,6731.37,2273.72,8025.18,2710.75,9567.66,3231.77
9328,TO,EXECUTIVE-ASSISTANT,4997.9,1688.19,6045.11,2041.92,7311.73,2469.76
9329,TO,FASHION-DESIGNER,5245.05,1771.67,6770.93,2287.09,8740.72,2952.44
9330,TO,FINANCE-MANAGER,7071.52,2388.62,8932.57,3017.25,11283.4,3811.31
9331,TO,FINANCIAL-ANALYST,5450.57,1841.09,6343.41,2142.68,7382.5,2493.66
9332,TO,GRAPHIC-DESIGNER,3852.29,1301.23,4587.08,1549.43,5462.02,1844.96
9333,TO,HARDWARE-ENGINEER,6880.03,2323.94,8359.17,2823.56,10156.3,3430.6
9334,TO,HUMAN-RESOURCES-MANAGER,6329.14,2137.86,7728.75,2610.62,9437.88,3187.93
9335,TO,IT-MANAGER,7339.97,2479.3,8994.46,3038.15,11021.9,3722.97
9336,TO,INDUSTRIAL-DESIGNER,5971.62,2017.1,7335.81,2477.89,9011.64,3043.95
9337,TO,INTERIOR-DESIGNER,5094.68,1720.88,6147.56,2076.53,7418.03,2505.67
9338,TO,LECTURER,4947.17,1671.06,6096.3,2059.21,7512.35,2537.52
9339,TO,MARKETING-MANAGER,6095.21,2058.84,7655.92,2586.02,9616.25,3248.18
9340,TO,MECHANICAL-ENGINEER,6405.76,2163.74,7510.58,2536.92,8805.95,2974.48
9341,TO,MOBILE-DEVELOPER,6243.29,2108.86,7808.5,2637.56,9766.11,3298.8
9342,TO,NURSE,6726.06,2271.93,7482.64,2527.49,8324.31,2811.79
9343,TO,OFFICE-MANAGER,3970.08,1341.02,4853.79,1639.51,5934.2,2004.45
9344,TO,OPERATIONS-MANAGER,5521.4,1865.02,7037.1,2376.99,8968.87,3029.51
9345,TO,PHARMACIST,10659.6,3600.59,11874.8,4011.07,13228.5,4468.34
9346,TO,PHYSICIAN,13418.5,4532.51,18282,6175.32,24908.3,8413.55
9347,TO,POSTDOCTORAL-RESEARCHER,4408.54,1489.12,4985.98,1684.17,5639.06,1904.76
9348,TO,PRODUCT-MANAGER,7535.84,2545.46,9260.97,3128.17,11381,3844.29
9349,TO,PROJECT-MANAGER,6751.67,2280.58,8345.65,2819,10315.9,3484.52
9350,TO,QA-ENGINEER,5320.62,1797.2,6559.07,2215.52,8085.78,2731.22
9351,TO,RECEPTIONIST,2753.25,929.994,3334.65,1126.38,4038.81,1364.23
9352,TO,RESEARCH-SCIENTIST,5762.29,1946.39,7385.06,2494.53,9464.84,3197.04
9353,TO,SALES-MANAGER,5754.69,1943.82,7605.73,2569.06,10052.2,3395.42
9354,TO,SOFTWARE-ENGINEER,6771.98,2287.44,8254.32,2788.15,10061.1,3398.45
9355,TO,SYSTEMS-ADMINISTRATOR,5442.94,1838.52,6550.86,2212.75,7884.3,2663.16
9356,TO,TEACHER,3892.75,1314.89,4814.39,1626.21,5954.25,2011.23
9357,TO,UX-DESIGNER,5994.6,2024.86,7350.44,2482.83,9012.94,3044.39
9358,TO,WAITER,1567.3,529.403,2399.16,810.39,3672.55,1240.51
9359,TO,WEB-DESIGNER,4361.45,1473.21,5336.78,1802.66,6530.21,2205.78
9360,TO,WEB-DEVELOPER,5495.34,1856.22,6809.51,2300.12,8437.96,2850.18
9361,TT,ACCOUNT-MANAGER,17077.8,1967.47,21381.6,2463.29,26770,3084.07
9362,TT,ACCOUNTANT,15972.8,1840.17,28191.1,3247.79,49755.6,5732.16
9363,TT,ADMINISTRATIVE-ASSISTANT,9279.48,1069.05,11487.5,1323.43,14220.8,1638.33
9364,TT,ARCHITECT,23249.4,2678.48,28789.2,3316.7,35649,4106.99
9365,TT,ATTORNEY,18603.5,2143.25,25123,2894.32,33927,3908.61
9366,TT,BUSINESS-ANALYST,18682.5,2152.34,22411.5,2581.95,26884.9,3097.31
9367,TT,BUSINESS-DEVELOPMENT,16846,1940.76,22318.5,2571.23,29568.8,3406.51
9368,TT,C-LEVEL-EXECUTIVE,30836.2,3552.52,46231.7,5326.18,69313.7,7985.38
9369,TT,CASHIER,4937.8,568.866,6917.6,796.951,9691.19,1116.49
9370,TT,CHEF,12714.3,1464.77,15616.9,1799.17,19182.2,2209.91
9371,TT,CHEMICAL-ENGINEER,21034.5,2423.31,25488.3,2936.41,30885.1,3558.16
9372,TT,CIVIL-ENGINEER,19457.2,2241.59,36276.3,4179.26,67634.1,7791.88
9373,TT,CONTENT-MARKETING,12860.6,1481.62,16102.4,1855.1,20161.4,2322.72
9374,TT,COPYWRITER,12760.6,1470.1,15690.7,1807.67,19293.8,2222.76
9375,TT,CUSTOMER-SUPPORT,6886.07,793.318,12854.9,1480.97,23997.5,2764.67
9376,TT,DATA-ANALYST,15322.9,1765.3,18441.4,2124.57,22194.6,2556.95
9377,TT,DATA-SCIENTIST,30231.3,3482.83,36519.6,4207.29,44115.9,5082.43
9378,TT,DENTIST,32295.2,3720.61,42059.5,4845.52,54775.9,6310.54
9379,TT,ELECTRICAL-ENGINEER,20301.1,2338.82,24203.4,2788.38,28855.7,3324.36
9380,TT,EXECUTIVE-ASSISTANT,15329.5,1766.05,19161.7,2207.55,23952,2759.42
9381,TT,FASHION-DESIGNER,15819,1822.45,20421,2352.63,26361.8,3037.05
9382,TT,FINANCE-MANAGER,21326.7,2456.97,26939.9,3103.65,34030.6,3920.54
9383,TT,FINANCIAL-ANALYST,16440,1893.99,19132.7,2204.21,22266.5,2565.24
9384,TT,GRAPHIC-DESIGNER,11618.6,1338.54,13835,1593.88,16474.2,1897.93
9385,TT,HARDWARE-ENGINEER,20750.6,2390.6,25211.2,2904.48,30630.5,3528.83
9386,TT,HUMAN-RESOURCES-MANAGER,19088.4,2199.1,23309.8,2685.43,28464.7,3279.31
9387,TT,IT-MANAGER,22138,2550.43,27127.4,3125.25,33241.4,3829.61
9388,TT,INDUSTRIAL-DESIGNER,18010.5,2074.92,22124.9,2548.93,27179.2,3131.22
9389,TT,INTERIOR-DESIGNER,15366.4,1770.31,18541.5,2136.1,22372.6,2577.47
9390,TT,LECTURER,14921.1,1719.01,18386.5,2118.24,22656.7,2610.19
9391,TT,MARKETING-MANAGER,18383.8,2117.93,23090.6,2660.18,29002.5,3341.27
9392,TT,MECHANICAL-ENGINEER,15772.2,1817.06,27100.9,3122.2,46566.7,5364.77
9393,TT,MOBILE-DEVELOPER,18829.8,2169.31,23550.1,2713.13,29453.8,3393.26
9394,TT,NURSE,13691.7,1577.37,19195.2,2211.41,26910.9,3100.3
9395,TT,OFFICE-MANAGER,11973.9,1379.47,14639,1686.51,17897.3,2061.88
9396,TT,OPERATIONS-MANAGER,23316.9,2686.26,46205.9,5323.22,91563.9,10548.7
9397,TT,PHARMACIST,32147.2,3703.57,35812.8,4125.86,39896.2,4596.3
9398,TT,PHYSICIAN,40468.5,4662.22,55136.6,6352.08,75121.2,8654.44
9399,TT,POSTDOCTORAL-RESEARCHER,13295.7,1531.75,15037.1,1732.37,17006.5,1959.26
9400,TT,PRODUCT-MANAGER,22728.8,2618.5,27931,3217.83,34323.9,3954.33
9401,TT,PROJECT-MANAGER,20362.9,2345.94,25170.3,2899.78,31112.7,3584.37
9402,TT,QA-ENGINEER,16047.3,1848.75,19782,2279.01,24386,2809.42
9403,TT,RECEPTIONIST,8304.33,956.711,10058.2,1158.77,12182.4,1403.49
9404,TT,RESEARCH-SCIENTIST,17379.4,2002.21,22273.8,2566.08,28546.5,3288.74
9405,TT,SALES-MANAGER,17355.4,1999.46,22938.1,2642.61,30316.5,3492.65
9406,TT,SOFTWARE-ENGINEER,20424.5,2353.03,24894.7,2868.02,30343.2,3495.73
9407,TT,SYSTEMS-ADMINISTRATOR,16417.1,1891.36,19758.2,2276.27,23779.2,2739.52
9408,TT,TEACHER,11739.8,1352.5,14519.7,1672.76,17957.8,2068.85
9409,TT,UX-DESIGNER,18079.9,2082.92,22168.5,2553.95,27181.7,3131.5
9410,TT,WAITER,4727.39,544.625,7236.32,833.67,11076.8,1276.12
9411,TT,WEB-DESIGNER,13154.9,1515.53,16096.8,1854.45,19696.5,2269.16
9412,TT,WEB-DEVELOPER,16574.5,1909.49,20537.7,2366.07,25448.5,2931.83
9413,TN,ACCOUNT-MANAGER,5130.43,1316.14,6423.38,1647.83,8042.17,2063.11
9414,TN,ACCOUNTANT,4094.94,1050.5,4863.23,1247.6,5775.66,1481.67
9415,TN,ADMINISTRATIVE-ASSISTANT,3196.11,819.919,3849.3,987.488,4636,1189.3
9416,TN,ARCHITECT,6984.68,1791.83,8649.13,2218.82,10710.2,2747.57
9417,TN,ATTORNEY,5588.67,1433.7,7547.42,1936.19,10192.7,2614.79
9418,TN,BUSINESS-ANALYST,5612.63,1439.85,6732.79,1727.21,8076.52,2071.92
9419,TN,BUSINESS-DEVELOPMENT,5060.83,1298.29,6705.08,1720.1,8883.55,2278.96
9420,TN,C-LEVEL-EXECUTIVE,9264.15,2376.6,13889.6,3563.18,20824.3,5342.21
9421,TN,CASHIER,1483.04,380.455,2077.8,533.031,2911.06,746.795
9422,TN,CHEF,3819.61,979.87,4691.52,1203.55,5762.48,1478.29
9423,TN,CHEMICAL-ENGINEER,6318.99,1621.05,7657.12,1964.33,9278.63,2380.31
9424,TN,CIVIL-ENGINEER,5600.59,1436.76,6676.72,1712.82,7959.63,2041.94
9425,TN,CONTENT-MARKETING,3863.66,991.17,4837.58,1241.02,6057,1553.84
9426,TN,COPYWRITER,3833,983.305,4713.46,1209.18,5796.16,1486.93
9427,TN,CUSTOMER-SUPPORT,3204.6,822.097,4120.01,1056.94,5296.93,1358.86
9428,TN,DATA-ANALYST,4603.21,1180.89,5540.12,1421.25,6667.74,1710.52
9429,TN,DATA-SCIENTIST,9082.05,2329.88,10971.5,2814.58,13253.9,3400.12
9430,TN,DENTIST,9702.4,2489.02,12635.9,3241.57,16456.3,4221.64
9431,TN,ELECTRICAL-ENGINEER,6098.97,1564.61,7271.46,1865.4,8669.34,2224
9432,TN,EXECUTIVE-ASSISTANT,4528.53,1161.74,5477.41,1405.16,6625.1,1699.58
9433,TN,FASHION-DESIGNER,4752.11,1219.09,6134.88,1573.82,7920.02,2031.78
9434,TN,FINANCE-MANAGER,6406.71,1643.56,8093.26,2076.22,10223.8,2622.78
9435,TN,FINANCIAL-ANALYST,4938.78,1266.98,5747.81,1474.52,6689.36,1716.07
9436,TN,GRAPHIC-DESIGNER,3490.36,895.407,4156.23,1066.23,4949.13,1269.63
9437,TN,HARDWARE-ENGINEER,6234.26,1599.32,7574.28,1943.08,9202.33,2360.74
9438,TN,HUMAN-RESOURCES-MANAGER,5734.79,1471.19,7003.06,1796.54,8551.82,2193.86
9439,TN,IT-MANAGER,6650.88,1706.2,8149.77,2090.72,9986.46,2561.89
9440,TN,INDUSTRIAL-DESIGNER,5410.81,1388.07,6646.93,1705.18,8165.44,2094.74
9441,TN,INTERIOR-DESIGNER,4616.44,1184.29,5570.29,1428.98,6721.22,1724.24
9442,TN,LECTURER,4482.52,1149.93,5523.67,1417.03,6806.65,1746.16
9443,TN,MARKETING-MANAGER,5522.96,1416.84,6937.01,1779.6,8713.1,2235.23
9444,TN,MECHANICAL-ENGINEER,5803.73,1488.87,6804.85,1745.69,7978.66,2046.82
9445,TN,MOBILE-DEVELOPER,5656.93,1451.21,7075.08,1815.02,8848.75,2270.03
9446,TN,NURSE,6094.33,1563.42,6779.86,1739.28,7542.5,1934.93
9447,TN,OFFICE-MANAGER,3596.98,922.758,4397.78,1128.19,5376.87,1379.37
9448,TN,OPERATIONS-MANAGER,5002.61,1283.35,6375.89,1635.65,8126.14,2084.65
9449,TN,PHARMACIST,9657.51,2477.51,10759.1,2760.11,11986.4,3074.94
9450,TN,PHYSICIAN,12157.8,3118.93,16564.6,4249.44,22568.8,5789.72
9451,TN,POSTDOCTORAL-RESEARCHER,3994.39,1024.71,4517.42,1158.89,5108.94,1310.63
9452,TN,PRODUCT-MANAGER,6828.31,1751.71,8391.24,2152.66,10311.9,2645.38
9453,TN,PROJECT-MANAGER,6117.83,1569.45,7562.06,1939.95,9347.21,2397.9
9454,TN,QA-ENGINEER,4820.87,1236.73,5942.94,1524.58,7326.19,1879.44
9455,TN,RECEPTIONIST,2494.35,639.892,3021.26,775.063,3659.47,938.788
9456,TN,RESEARCH-SCIENTIST,5221.05,1339.39,6691.35,1716.58,8575.72,2199.99
9457,TN,SALES-MANAGER,5213.93,1337.57,6891.2,1767.85,9108.03,2336.54
9458,TN,SOFTWARE-ENGINEER,6135.99,1574.11,7479.17,1918.68,9116.39,2338.69
9459,TN,SYSTEMS-ADMINISTRATOR,4931.81,1265.19,5935.58,1522.7,7143.66,1832.61
9460,TN,TEACHER,3526.93,904.786,4362.08,1119.03,5394.98,1384.01
9461,TN,UX-DESIGNER,5431.58,1393.4,6659.95,1708.52,8166.12,2094.91
9462,TN,WAITER,1420.33,364.367,2174.07,557.729,3327.8,853.703
9463,TN,WEB-DESIGNER,3952.11,1013.86,4835.85,1240.57,5917.22,1517.98
9464,TN,WEB-DEVELOPER,4979.17,1277.34,6169.69,1582.75,7644.87,1961.19
9465,TR,ACCOUNT-MANAGER,21249.2,584.488,31083.5,854.993,45469.1,1250.69
9466,TR,ACCOUNTANT,14417.5,396.572,17122.5,470.977,20335,559.343
9467,TR,ADMINISTRATIVE-ASSISTANT,9739.53,267.899,11729.4,322.633,14125.8,388.549
9468,TR,ARCHITECT,13305.2,365.978,21259.2,584.764,33968.3,934.343
9469,TR,ATTORNEY,31106.9,855.637,42007.7,1155.48,56728.6,1560.4
9470,TR,BUSINESS-ANALYST,19459.7,535.265,29752.3,818.378,45489,1251.24
9471,TR,BUSINESS-DEVELOPMENT,34729.5,955.28,54679.8,1504.04,86090.6,2368.04
9472,TR,C-LEVEL-EXECUTIVE,70285.8,1933.31,123310,3391.8,216336,5950.61
9473,TR,CASHIER,13726.6,377.57,19230.4,528.957,26940.8,741.044
9474,TR,CHEF,16023,440.733,19680.6,541.342,24173.2,664.918
9475,TR,CHEMICAL-ENGINEER,32037.7,881.241,38821.3,1067.83,47041.3,1293.93
9476,TR,CIVIL-ENGINEER,16719.4,459.889,27653.7,760.654,45739.1,1258.12
9477,TR,CONTENT-MARKETING,13249.8,364.453,16589.7,456.321,20771.4,571.346
9478,TR,COPYWRITER,20143.9,554.084,24769.9,681.329,30458.2,837.795
9479,TR,CUSTOMER-SUPPORT,9423.49,259.206,12115.4,333.249,15576.2,428.444
9480,TR,DATA-ANALYST,25547.5,702.718,30746.5,845.723,37003.4,1017.83
9481,TR,DATA-SCIENTIST,21746.1,598.157,26269.5,722.578,31733.7,872.879
9482,TR,DENTIST,27648.6,760.511,36007.7,990.44,46894.1,1289.89
9483,TR,ELECTRICAL-ENGINEER,18980.2,522.077,31807.2,874.901,53302.9,1466.17
9484,TR,EXECUTIVE-ASSISTANT,19636.8,540.136,31976,879.542,52068.7,1432.22
9485,TR,FASHION-DESIGNER,21352.2,587.322,27563.9,758.182,35582.6,978.748
9486,TR,FINANCE-MANAGER,53792.2,1479.63,81551.9,2243.2,123637,3400.8
9487,TR,FINANCIAL-ANALYST,19794.5,544.474,40240.5,1106.87,81805.5,2250.17
9488,TR,GRAPHIC-DESIGNER,12864.5,353.856,16555,455.368,21304.2,586.001
9489,TR,HARDWARE-ENGINEER,19951.8,548.8,24240.3,666.761,29450.6,810.078
9490,TR,HUMAN-RESOURCES-MANAGER,25952,713.845,31691.2,871.71,38699.6,1064.48
9491,TR,IT-MANAGER,24275.7,667.736,39700.6,1092.02,64926.6,1785.89
9492,TR,INDUSTRIAL-DESIGNER,17378.7,478.026,21348.6,587.221,26225.2,721.36
9493,TR,INTERIOR-DESIGNER,17714.5,487.26,21374.7,587.939,25791.1,709.42
9494,TR,LECTURER,19519.9,536.921,24053.5,661.623,29640,815.287
9495,TR,MARKETING-MANAGER,22297.8,613.331,38565.8,1060.8,66702.6,1834.74
9496,TR,MECHANICAL-ENGINEER,12175.1,334.892,20348.1,559.702,34007.5,935.422
9497,TR,MOBILE-DEVELOPER,15342,422.004,19187.9,527.788,23997.7,660.089
9498,TR,NURSE,11886.5,326.954,13223.6,363.734,14711.2,404.651
9499,TR,OFFICE-MANAGER,22689.5,624.106,27739.5,763.012,33913.4,932.835
9500,TR,OPERATIONS-MANAGER,22472.8,618.143,40978.9,1127.18,74724.6,2055.4
9501,TR,PHARMACIST,46248.1,1272.12,51521.1,1417.16,57395.2,1578.73
9502,TR,PHYSICIAN,30709.9,844.718,41841.5,1150.91,57007.9,1568.08
9503,TR,POSTDOCTORAL-RESEARCHER,21106,580.549,23870.2,656.583,26996.5,742.576
9504,TR,PRODUCT-MANAGER,18799.6,517.107,23102.4,635.463,28390.2,780.909
9505,TR,PROJECT-MANAGER,31532.8,867.353,47231.9,1299.18,70746.8,1945.99
9506,TR,QA-ENGINEER,26161.6,719.609,32249.8,887.075,39755,1093.51
9507,TR,RECEPTIONIST,7990.01,219.776,9677.41,266.19,11721.2,322.406
9508,TR,RESEARCH-SCIENTIST,16761.9,461.058,21482.4,590.901,27532.2,757.311
9509,TR,SALES-MANAGER,25335.4,696.883,38227.9,1051.51,57681.1,1586.6
9510,TR,SOFTWARE-ENGINEER,20431.2,561.988,32402.9,891.286,51389.5,1413.54
9511,TR,SYSTEMS-ADMINISTRATOR,27298.8,750.891,32854.8,903.714,39541.4,1087.64
9512,TR,TEACHER,12983.4,357.126,21789.3,599.343,36567.6,1005.84
9513,TR,UX-DESIGNER,21521.7,591.982,26388.6,725.855,32356.2,890.002
9514,TR,WAITER,15842.4,435.767,24249.5,667.014,37117.9,1020.98
9515,TR,WEB-DESIGNER,23329.7,641.716,28546.7,785.214,34930.2,960.801
9516,TR,WEB-DEVELOPER,15146.5,416.626,24188.4,665.333,38627.8,1062.51
9517,TM,ACCOUNT-MANAGER,11901.9,2701.05,14901.5,3381.81,18657.2,4234.13
9518,TM,ACCOUNTANT,9499.36,2155.82,11281.7,2560.31,13398.5,3040.7
9519,TM,ADMINISTRATIVE-ASSISTANT,7414.61,1682.7,8929.56,2026.51,10754,2440.56
9520,TM,ARCHITECT,16203.5,3677.29,20064.3,4553.46,24844.9,5638.38
9521,TM,ATTORNEY,12965.4,2942.42,17509,3973.56,23644.8,5366.04
9522,TM,BUSINESS-ANALYST,13020.4,2954.89,15619.1,3544.65,18736.5,4252.12
9523,TM,BUSINESS-DEVELOPMENT,11740.5,2664.44,15554.6,3530.03,20607.8,4676.81
9524,TM,C-LEVEL-EXECUTIVE,21491,4877.26,32220.5,7312.23,48306.6,10962.9
9525,TM,CASHIER,3441.03,780.919,4820.8,1094.05,6753.84,1532.74
9526,TM,CHEF,8861,2010.95,10884.1,2470.07,13369,3034.01
9527,TM,CHEMICAL-ENGINEER,14659.4,3326.86,17763.6,4031.33,21525,4884.96
9528,TM,CIVIL-ENGINEER,12992,2948.45,15488.6,3515.05,18465,4190.52
9529,TM,CONTENT-MARKETING,8963.34,2034.17,11222.4,2546.85,14050.8,3188.73
9530,TM,COPYWRITER,8893,2018.21,10935.3,2481.7,13446.6,3051.62
9531,TM,CUSTOMER-SUPPORT,7433.81,1687.06,9557.68,2169.06,12288.4,2788.76
9532,TM,DATA-ANALYST,10679,2423.53,12852.3,2916.75,15467.9,3510.34
9533,TM,DATA-SCIENTIST,21068.9,4781.45,25451.8,5776.12,30746.4,6977.7
9534,TM,DENTIST,22507.7,5107.98,29312.9,6652.38,38175.7,8663.72
9535,TM,ELECTRICAL-ENGINEER,14148.5,3210.92,16868.2,3828.13,20110.6,4563.98
9536,TM,EXECUTIVE-ASSISTANT,10506.3,2384.33,12707.5,2883.88,15369.9,3488.1
9537,TM,FASHION-DESIGNER,11024.9,2502.04,14232.3,3229.94,18372.9,4169.61
9538,TM,FINANCE-MANAGER,14863.4,3373.16,18775.4,4260.96,23717,5382.43
9539,TM,FINANCIAL-ANALYST,11457.4,2600.19,13333.9,3026.05,15517.7,3521.65
9540,TM,GRAPHIC-DESIGNER,8097.06,1837.58,9641.8,2188.15,11481.2,2605.6
9541,TM,HARDWARE-ENGINEER,14462.1,3282.08,17570.8,3987.58,21347.8,4844.75
9542,TM,HUMAN-RESOURCES-MANAGER,13303.4,3019.12,16245.4,3686.79,19838,4502.12
9543,TM,IT-MANAGER,15428.9,3501.49,18906.1,4290.61,23166.9,5257.57
9544,TM,INDUSTRIAL-DESIGNER,12552.5,2848.72,15419.8,3499.43,18942.1,4298.78
9545,TM,INTERIOR-DESIGNER,10709,2430.35,12922,2932.57,15592.3,3538.57
9546,TM,LECTURER,10398.8,2359.95,12814.3,2908.12,15790.8,3583.63
9547,TM,MARKETING-MANAGER,12812.5,2907.71,16092.8,3652.16,20213,4587.21
9548,TM,MECHANICAL-ENGINEER,13464.2,3055.62,15786.4,3582.62,18509.1,4200.52
9549,TM,MOBILE-DEVELOPER,13122.8,2978.13,16412.6,3724.73,20527.1,4658.5
9550,TM,NURSE,14138.1,3208.54,15728.2,3569.42,17497.2,3970.89
9551,TM,OFFICE-MANAGER,8345.36,1893.93,10202.7,2315.43,12473.3,2830.74
9552,TM,OPERATIONS-MANAGER,11605.6,2633.83,14791.4,3356.8,18851.5,4278.24
9553,TM,PHARMACIST,22404.4,5084.53,24959,5664.29,27805,6310.17
9554,TM,PHYSICIAN,28203.7,6400.66,38426.5,8720.65,52354.7,11881.6
9555,TM,POSTDOCTORAL-RESEARCHER,9266.09,2102.88,10479.8,2378.33,11852.5,2689.85
9556,TM,PRODUCT-MANAGER,15840.5,3594.9,19466,4417.69,23921.4,5428.81
9557,TM,PROJECT-MANAGER,14191.6,3220.7,17542,3981.05,21683.4,4920.91
9558,TM,QA-ENGINEER,11184.4,2538.24,13787.4,3128.96,16996.1,3857.15
9559,TM,RECEPTIONIST,5787.49,1313.43,7009.69,1590.81,8490,1926.75
9560,TM,RESEARCH-SCIENTIST,12112.2,2748.78,15523.4,3522.93,19895.3,4515.11
9561,TM,SALES-MANAGER,12095.4,2744.98,15986.2,3627.98,21128.6,4795.01
9562,TM,SOFTWARE-ENGINEER,14234.6,3230.45,17350.2,3937.51,21147.7,4799.33
9563,TM,SYSTEMS-ADMINISTRATOR,11441.5,2596.57,13770,3125.02,16572.5,3761.01
9564,TM,TEACHER,8181.81,1856.81,10119.2,2296.49,12515.4,2840.29
9565,TM,UX-DESIGNER,12599.8,2859.45,15449.5,3506.17,18943.7,4299.15
9566,TM,WAITER,3294.67,747.703,5043.26,1144.54,7719.9,1751.98
9567,TM,WEB-DESIGNER,9168.24,2080.67,11218.5,2545.97,13727.2,3115.31
9568,TM,WEB-DEVELOPER,11551.2,2621.46,14313.2,3248.28,17735.6,4024.98
9569,TC,ACCOUNT-MANAGER,34496.6,27414.6,43189.9,34323.1,54073.9,42972.7
9570,TC,ACCOUNTANT,27533.3,21880.8,32698.8,25985.9,38833.4,30861.1
9571,TC,ADMINISTRATIVE-ASSISTANT,21491,17079,25881.9,20568.4,31169.9,24770.8
9572,TC,ARCHITECT,46963,37321.7,58153,46214.4,72009.3,57226
9573,TC,ATTORNEY,37578.4,29863.7,50747.1,40328.9,68530.4,54461.3
9574,TC,BUSINESS-ANALYST,37738,29990.5,45270.1,35976.3,54305.4,43156.7
9575,TC,BUSINESS-DEVELOPMENT,34028.6,27042.6,45082.7,35827.4,59727.8,47465.9
9576,TC,C-LEVEL-EXECUTIVE,62287.8,49500.4,93385.3,74213.6,140008,111265
9577,TC,CASHIER,9974.51,7926.78,13973.8,11105,19576.7,15557.6
9578,TC,CHEF,25682.8,20410.2,31545.5,25069.3,38746.5,30792
9579,TC,CHEMICAL-ENGINEER,42488.7,33765.9,51485.2,40915.4,62386.6,49578.9
9580,TC,CIVIL-ENGINEER,37655.8,29925.2,44891.6,35675.5,53517.7,42530.7
9581,TC,CONTENT-MARKETING,25978.9,20645.6,32526.8,25849.2,40725,32364.3
9582,TC,COPYWRITER,25775.6,20483.9,31694.8,25188,38973.4,30972.3
